Age,Attrition,TravelFrequency,DailyRate,Department,Distance,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,Role,JobSatisfaction,Marital,MonthlyIncome,MonthlyRate,NumCompanies,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,0,Rarely,833,RESEARCH & DEVELOPMENT,18,3,Medical,2,MALE,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0
43,1,Frequently,807,RESEARCH & DEVELOPMENT,17,3,Technical Degree,3,MALE,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0
42,0,Rarely,855,RESEARCH & DEVELOPMENT,12,3,Medical,2,MALE,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4
55,0,Rarely,478,RESEARCH & DEVELOPMENT,2,3,Medical,3,MALE,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0
33,0,Non-Travel,775,RESEARCH & DEVELOPMENT,4,3,Technical Degree,4,MALE,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7
41,0,Rarely,548,RESEARCH & DEVELOPMENT,9,4,Life Sciences,3,MALE,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4
34,0,Non-Travel,1375,SALES,10,3,Life Sciences,4,MALE,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7
53,0,Non-Travel,661,RESEARCH & DEVELOPMENT,1,4,Medical,1,FEMALE,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2
43,0,Rarely,244,HUMAN RESOURCES,2,3,Life Sciences,2,MALE,97,3,1,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8
34,0,Rarely,511,SALES,3,2,Life Sciences,4,FEMALE,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2
21,1,Rarely,337,SALES,7,1,Marketing,2,MALE,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0
38,0,Rarely,1153,RESEARCH & DEVELOPMENT,6,2,Other,4,FEMALE,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4
22,1,Rarely,1294,RESEARCH & DEVELOPMENT,8,1,Medical,3,FEMALE,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0
31,0,Rarely,196,SALES,29,4,Marketing,1,FEMALE,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7
51,0,Rarely,942,RESEARCH & DEVELOPMENT,3,3,Technical Degree,1,FEMALE,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2
37,0,Rarely,589,SALES,9,2,Marketing,2,MALE,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3
46,0,Rarely,734,RESEARCH & DEVELOPMENT,2,4,Medical,3,MALE,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2
36,0,Rarely,1383,RESEARCH & DEVELOPMENT,10,3,Life Sciences,4,MALE,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7
44,1,Frequently,429,RESEARCH & DEVELOPMENT,1,2,Medical,3,MALE,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3
37,0,Rarely,1239,HUMAN RESOURCES,8,2,Other,3,MALE,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7
35,1,Rarely,303,SALES,27,3,Life Sciences,3,MALE,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7
33,0,Rarely,867,RESEARCH & DEVELOPMENT,8,4,Life Sciences,4,MALE,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6
28,0,Rarely,1181,RESEARCH & DEVELOPMENT,1,3,Life Sciences,3,MALE,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3
39,0,Rarely,1253,RESEARCH & DEVELOPMENT,10,1,Medical,3,MALE,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2
46,0,Non-Travel,849,SALES,26,2,Life Sciences,2,MALE,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2
40,0,Rarely,616,RESEARCH & DEVELOPMENT,2,2,Life Sciences,3,FEMALE,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2
42,0,Rarely,1128,RESEARCH & DEVELOPMENT,13,3,Medical,2,MALE,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0
35,0,Non-Travel,1180,RESEARCH & DEVELOPMENT,2,2,Medical,2,MALE,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7
38,0,Non-Travel,1336,HUMAN RESOURCES,2,3,Human Resources,1,MALE,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8
34,1,Frequently,234,RESEARCH & DEVELOPMENT,9,4,Life Sciences,4,MALE,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7
37,1,Rarely,370,RESEARCH & DEVELOPMENT,10,4,Medical,4,MALE,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8
39,0,Frequently,766,SALES,20,3,Life Sciences,3,MALE,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2
43,0,Non-Travel,343,RESEARCH & DEVELOPMENT,9,3,Life Sciences,1,MALE,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2
41,0,Rarely,447,RESEARCH & DEVELOPMENT,5,3,Life Sciences,2,MALE,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2
41,0,Rarely,796,SALES,4,1,Marketing,3,FEMALE,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5
30,0,Rarely,1092,RESEARCH & DEVELOPMENT,10,3,Medical,1,FEMALE,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2
26,1,Rarely,920,HUMAN RESOURCES,20,2,Medical,4,FEMALE,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4
46,1,Rarely,261,RESEARCH & DEVELOPMENT,21,2,Medical,4,FEMALE,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7
40,0,Rarely,1194,RESEARCH & DEVELOPMENT,1,3,Life Sciences,3,FEMALE,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3
34,0,Rarely,810,SALES,8,2,Technical Degree,2,MALE,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8
58,0,Non-Travel,350,SALES,2,3,Medical,2,MALE,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14
35,0,Rarely,185,RESEARCH & DEVELOPMENT,23,4,Medical,2,MALE,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3
47,0,Rarely,1001,RESEARCH & DEVELOPMENT,4,3,Life Sciences,3,FEMALE,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10
40,0,Rarely,750,RESEARCH & DEVELOPMENT,12,3,Life Sciences,2,FEMALE,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7
54,0,Rarely,431,RESEARCH & DEVELOPMENT,7,4,Medical,4,FEMALE,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7
31,0,Frequently,1125,SALES,7,4,Marketing,1,FEMALE,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2
28,0,Rarely,1217,RESEARCH & DEVELOPMENT,1,3,Medical,3,FEMALE,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2
38,0,Rarely,723,SALES,2,4,Marketing,2,FEMALE,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3
26,0,Rarely,572,SALES,10,3,Medical,3,MALE,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2
58,0,Frequently,1216,RESEARCH & DEVELOPMENT,15,4,Life Sciences,1,MALE,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2
18,0,Non-Travel,1431,RESEARCH & DEVELOPMENT,14,3,Medical,2,FEMALE,33,3,1,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0
31,1,Rarely,359,HUMAN RESOURCES,18,5,Human Resources,4,MALE,89,4,1,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0
29,1,Rarely,350,HUMAN RESOURCES,13,3,Human Resources,1,MALE,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0
45,0,Non-Travel,589,SALES,2,4,Life Sciences,3,FEMALE,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7
36,0,Rarely,430,RESEARCH & DEVELOPMENT,2,4,Other,4,FEMALE,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0
43,0,Frequently,1422,SALES,2,4,Life Sciences,1,MALE,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7
27,0,Frequently,1297,RESEARCH & DEVELOPMENT,5,2,Life Sciences,4,FEMALE,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2
29,0,Frequently,574,RESEARCH & DEVELOPMENT,20,1,Medical,4,MALE,40,3,1,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10
32,0,Frequently,1318,SALES,10,4,Marketing,4,MALE,79,3,2,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0
42,0,Non-Travel,355,RESEARCH & DEVELOPMENT,10,4,Technical Degree,3,MALE,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3
47,0,Rarely,207,RESEARCH & DEVELOPMENT,9,4,Life Sciences,2,FEMALE,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0
46,0,Rarely,706,RESEARCH & DEVELOPMENT,2,2,Life Sciences,4,MALE,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,No,14,3,3,1,12,4,2,9,8,4,7
28,0,Non-Travel,280,HUMAN RESOURCES,1,2,Life Sciences,3,MALE,43,3,1,Human Resources,4,Divorced,2706,10494,1,No,15,3,2,1,3,2,3,3,2,2,2
29,0,Rarely,726,RESEARCH & DEVELOPMENT,29,1,Life Sciences,4,MALE,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,No,17,3,4,2,11,3,3,7,0,1,6
42,0,Rarely,1142,RESEARCH & DEVELOPMENT,8,3,Life Sciences,4,MALE,81,3,1,Laboratory Technician,3,Single,3968,13624,4,No,13,3,4,0,8,3,3,0,0,0,0
32,1,Rarely,414,SALES,2,4,Marketing,3,MALE,82,2,2,Sales Executive,2,Single,9907,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2
46,0,Rarely,1319,SALES,3,3,Technical Degree,1,FEMALE,45,4,4,Sales Executive,1,Divorced,13225,7739,2,No,12,3,4,1,25,5,3,19,17,2,8
27,0,Rarely,728,SALES,23,1,Medical,2,FEMALE,36,2,2,Sales Representative,3,Married,3540,7018,1,No,21,4,4,1,9,5,3,9,8,5,8
29,0,Rarely,352,HUMAN RESOURCES,6,1,Medical,4,MALE,87,2,1,Human Resources,2,Married,2804,15434,1,No,11,3,4,0,1,3,3,1,0,0,0
43,0,Rarely,823,RESEARCH & DEVELOPMENT,6,3,Medical,1,FEMALE,81,2,5,Manager,3,Married,19392,22539,7,No,13,3,4,0,21,2,3,16,12,6,14
48,0,Rarely,1224,RESEARCH & DEVELOPMENT,10,3,Life Sciences,4,MALE,91,2,5,Research Director,2,Married,19665,13583,4,No,12,3,4,0,29,3,3,22,10,12,9
29,1,Frequently,459,RESEARCH & DEVELOPMENT,24,2,Life Sciences,4,MALE,73,2,1,Research Scientist,4,Single,2439,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0
46,1,Rarely,1254,SALES,10,3,Life Sciences,3,FEMALE,64,3,3,Sales Executive,2,Married,7314,14011,5,No,21,4,3,3,14,2,3,8,7,0,7
27,0,Frequently,1131,RESEARCH & DEVELOPMENT,15,3,Life Sciences,4,FEMALE,77,2,1,Research Scientist,1,Married,4774,23844,0,No,19,3,4,1,8,2,2,7,6,7,3
39,0,Rarely,835,RESEARCH & DEVELOPMENT,19,4,Other,4,MALE,41,3,2,Research Scientist,4,Divorced,3902,5141,8,No,14,3,2,3,7,2,3,2,2,2,2
55,0,Rarely,836,RESEARCH & DEVELOPMENT,2,4,Technical Degree,2,MALE,98,2,1,Research Scientist,4,Married,2662,7975,8,No,20,4,2,1,19,2,4,5,2,0,4
28,0,Rarely,1172,SALES,3,3,Medical,2,FEMALE,78,3,1,Sales Representative,2,Married,2856,3692,1,No,19,3,4,1,1,3,3,1,0,0,0
30,1,Rarely,945,SALES,9,3,Medical,2,MALE,89,3,1,Sales Representative,4,Single,1081,16019,1,No,13,3,3,0,1,3,2,1,0,0,0
22,1,Rarely,391,RESEARCH & DEVELOPMENT,7,1,Life Sciences,4,MALE,75,3,1,Research Scientist,2,Single,2472,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0
36,0,Rarely,1266,SALES,10,4,Technical Degree,2,FEMALE,63,2,2,Sales Executive,3,Married,5673,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7
31,0,Rarely,311,RESEARCH & DEVELOPMENT,20,3,Life Sciences,2,MALE,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,No,11,3,1,1,10,2,3,10,8,0,2
34,0,Rarely,1480,SALES,4,3,Life Sciences,3,MALE,64,3,3,Sales Executive,4,Married,9713,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0
29,0,Rarely,592,RESEARCH & DEVELOPMENT,7,3,Life Sciences,4,MALE,59,3,1,Laboratory Technician,1,Single,2062,19384,3,No,14,3,2,0,11,2,3,3,2,1,2
37,0,Rarely,783,RESEARCH & DEVELOPMENT,7,4,Medical,4,MALE,78,3,2,Research Scientist,1,Married,4284,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4
35,0,Rarely,219,RESEARCH & DEVELOPMENT,16,2,Other,4,FEMALE,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2
45,0,Rarely,556,RESEARCH & DEVELOPMENT,25,2,Life Sciences,2,FEMALE,93,2,2,Manufacturing Director,4,Married,5906,23888,0,No,13,3,4,2,10,2,2,9,8,3,8
36,0,Frequently,1213,HUMAN RESOURCES,2,1,Human Resources,2,MALE,94,2,2,Human Resources,4,Single,3886,4223,1,No,21,4,4,0,10,2,2,10,1,0,8
40,0,Rarely,1137,RESEARCH & DEVELOPMENT,1,4,Life Sciences,1,MALE,98,3,4,Manager,1,Divorced,16823,18991,2,No,11,3,1,1,22,3,3,19,7,11,16
26,0,Rarely,482,RESEARCH & DEVELOPMENT,1,2,Life Sciences,2,FEMALE,90,2,1,Research Scientist,3,Married,2933,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0
27,0,Rarely,511,SALES,2,2,Medical,1,FEMALE,89,4,2,Sales Executive,3,Single,6500,26997,0,No,14,3,2,0,9,5,2,8,7,0,7
48,0,Frequently,117,RESEARCH & DEVELOPMENT,22,3,Medical,4,FEMALE,58,3,4,Manager,4,Divorced,17174,2437,3,No,11,3,2,1,24,3,3,22,17,4,7
44,0,Rarely,170,RESEARCH & DEVELOPMENT,1,4,Life Sciences,2,MALE,78,4,2,Healthcare Representative,1,Married,5033,9364,2,No,15,3,4,1,10,5,3,2,0,2,2
34,1,Non-Travel,967,RESEARCH & DEVELOPMENT,16,4,Technical Degree,4,MALE,85,1,1,Research Scientist,1,Married,2307,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0
56,1,Rarely,1162,RESEARCH & DEVELOPMENT,24,2,Life Sciences,1,MALE,97,3,1,Laboratory Technician,4,Single,2587,10261,1,No,16,3,4,0,5,3,3,4,2,1,0
36,0,Rarely,335,SALES,17,2,Marketing,3,MALE,33,2,2,Sales Executive,2,Married,5507,16822,2,No,16,3,3,2,12,1,1,4,2,1,3
41,0,Rarely,337,SALES,8,3,Marketing,3,FEMALE,54,3,2,Sales Executive,2,Married,4393,26841,5,No,21,4,3,1,14,3,3,5,4,1,4
42,0,Rarely,1396,RESEARCH & DEVELOPMENT,6,3,Medical,3,MALE,83,3,3,Research Director,1,Married,13348,14842,9,No,13,3,2,1,18,3,4,13,7,5,7
31,0,Rarely,1079,SALES,10,2,Medical,3,FEMALE,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4
34,0,Rarely,735,SALES,3,1,Medical,4,FEMALE,75,2,2,Sales Executive,4,Married,8103,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1
31,0,Rarely,471,RESEARCH & DEVELOPMENT,4,3,Medical,1,FEMALE,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,No,12,3,2,1,4,0,2,2,2,2,2
26,0,Frequently,1096,RESEARCH & DEVELOPMENT,6,3,Other,3,MALE,61,4,1,Laboratory Technician,4,Married,2544,7102,0,No,18,3,1,1,8,3,3,7,7,7,7
45,0,Frequently,1297,RESEARCH & DEVELOPMENT,1,4,Medical,2,MALE,44,3,2,Healthcare Representative,3,Single,5399,14511,4,No,12,3,3,0,12,3,3,4,2,0,3
33,0,Rarely,217,SALES,10,4,Marketing,2,MALE,43,3,2,Sales Executive,3,Single,5487,10410,1,No,14,3,2,0,10,2,2,10,4,0,9
28,0,Frequently,783,SALES,1,2,Life Sciences,3,MALE,42,2,2,Sales Executive,4,Married,6834,19255,1,Yes,12,3,3,1,7,2,3,7,7,0,7
29,1,Frequently,746,SALES,24,3,Technical Degree,3,MALE,45,4,1,Sales Representative,1,Single,1091,10642,1,No,17,3,4,0,1,3,3,1,0,0,0
39,0,Non-Travel,1251,SALES,21,4,Life Sciences,1,FEMALE,32,1,2,Sales Executive,3,Married,5736,3987,6,No,19,3,3,1,10,1,3,3,2,1,2
27,0,Rarely,1354,RESEARCH & DEVELOPMENT,2,4,Technical Degree,2,MALE,41,3,1,Research Scientist,2,Married,2226,6073,1,No,11,3,3,1,6,3,2,5,3,1,2
34,0,Frequently,735,RESEARCH & DEVELOPMENT,22,4,Other,3,MALE,86,2,2,Research Scientist,4,Married,5747,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11
28,1,Rarely,1475,SALES,13,2,Marketing,4,FEMALE,84,3,2,Sales Executive,3,Single,9854,23352,3,Yes,11,3,4,0,6,0,3,2,0,2,2
47,0,Non-Travel,1169,RESEARCH & DEVELOPMENT,14,4,Technical Degree,3,MALE,64,3,2,Research Scientist,2,Married,5467,2125,8,No,18,3,3,1,16,4,4,8,7,1,7
56,0,Rarely,1443,SALES,11,5,Marketing,4,FEMALE,89,2,2,Sales Executive,1,Married,5380,20328,4,No,16,3,3,1,6,3,3,0,0,0,0
39,0,Rarely,867,RESEARCH & DEVELOPMENT,9,2,Medical,1,MALE,87,3,2,Manufacturing Director,1,Married,5151,12315,1,No,25,4,4,1,10,3,3,10,0,7,9
38,0,Frequently,1394,RESEARCH & DEVELOPMENT,8,3,Medical,4,FEMALE,58,2,2,Research Scientist,2,Divorced,2133,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7
58,0,Rarely,605,SALES,21,3,Life Sciences,4,FEMALE,72,3,4,Manager,4,Married,17875,11761,4,Yes,13,3,3,1,29,2,2,1,0,0,0
32,1,Frequently,238,RESEARCH & DEVELOPMENT,5,2,Life Sciences,1,FEMALE,47,4,1,Research Scientist,3,Single,2432,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3
38,0,Rarely,1206,RESEARCH & DEVELOPMENT,9,2,Life Sciences,2,MALE,71,3,1,Research Scientist,4,Divorced,4771,14293,2,No,19,3,4,2,10,0,4,5,2,0,3
49,0,Frequently,1064,RESEARCH & DEVELOPMENT,2,1,Life Sciences,2,MALE,42,3,5,Research Director,4,Married,19161,13738,3,No,15,3,4,0,28,3,3,5,4,4,3
42,0,Rarely,419,SALES,12,4,Marketing,2,MALE,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Yes,12,3,3,2,14,4,3,0,0,0,0
27,1,Frequently,1337,HUMAN RESOURCES,22,3,Human Resources,1,FEMALE,58,2,1,Human Resources,2,Married,2863,19555,1,No,12,3,1,0,1,2,3,1,0,0,0
35,0,Rarely,682,SALES,18,4,Medical,2,MALE,71,3,2,Sales Executive,1,Married,5561,15975,0,No,16,3,4,1,6,2,1,5,3,0,4
28,0,Non-Travel,1103,RESEARCH & DEVELOPMENT,16,3,Medical,3,MALE,49,3,1,Research Scientist,3,Single,2144,2122,1,No,14,3,3,0,5,3,2,5,3,1,4
31,0,Non-Travel,976,RESEARCH & DEVELOPMENT,3,2,Medical,3,MALE,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3
36,0,Non-Travel,1351,RESEARCH & DEVELOPMENT,9,4,Life Sciences,1,MALE,66,4,1,Laboratory Technician,2,Married,2810,9238,1,No,22,4,2,0,5,3,3,5,4,0,2
34,0,Rarely,937,SALES,1,3,Marketing,1,MALE,32,3,3,Sales Executive,4,Single,9888,6770,1,No,21,4,1,0,14,3,2,14,8,2,1
34,0,Rarely,1239,SALES,13,4,Medical,4,MALE,39,3,3,Sales Executive,3,Divorced,8628,22914,1,No,18,3,3,1,9,2,2,8,7,1,1
26,0,Rarely,157,RESEARCH & DEVELOPMENT,1,3,Medical,3,MALE,95,3,1,Laboratory Technician,1,Single,2867,20006,0,No,13,3,4,0,8,6,2,7,7,7,6
29,0,Rarely,136,RESEARCH & DEVELOPMENT,1,3,Life Sciences,1,MALE,89,3,2,Healthcare Representative,1,Married,5373,6225,0,No,12,3,1,1,6,5,2,5,3,0,2
32,0,Non-Travel,1146,RESEARCH & DEVELOPMENT,15,4,Medical,3,FEMALE,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,No,18,3,2,1,9,6,3,5,1,1,2
31,0,Frequently,1125,RESEARCH & DEVELOPMENT,1,3,Life Sciences,4,MALE,48,1,2,Research Scientist,1,Married,5003,5771,1,No,21,4,2,0,10,6,3,10,8,8,7
28,1,Rarely,1404,RESEARCH & DEVELOPMENT,17,3,Technical Degree,3,MALE,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,No,12,3,1,1,6,2,2,4,1,0,3
38,0,Rarely,1404,SALES,1,3,Life Sciences,1,MALE,59,2,1,Sales Representative,1,Single,2858,11473,4,No,14,3,1,0,20,3,2,1,0,0,0
35,0,Rarely,1224,SALES,7,4,Life Sciences,3,FEMALE,55,3,2,Sales Executive,4,Married,5204,13586,1,Yes,11,3,4,0,10,2,3,10,8,0,9
27,0,Rarely,954,SALES,9,3,Marketing,4,MALE,44,3,2,Sales Executive,4,Single,4105,5099,1,No,14,3,1,0,7,5,3,7,7,0,7
32,0,Rarely,1373,RESEARCH & DEVELOPMENT,5,4,Life Sciences,4,MALE,56,2,2,Manufacturing Director,4,Single,9679,10138,8,No,24,4,2,0,8,1,3,1,0,0,0
31,1,Frequently,754,SALES,26,4,Marketing,1,MALE,63,3,2,Sales Executive,4,Married,5617,21075,1,Yes,11,3,3,0,10,4,3,10,7,0,8
53,1,Rarely,1168,SALES,24,4,Life Sciences,1,MALE,66,3,3,Sales Executive,1,Single,10448,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2
54,0,Rarely,155,RESEARCH & DEVELOPMENT,9,2,Life Sciences,1,FEMALE,67,3,2,Research Scientist,3,Married,2897,22474,3,No,11,3,3,2,9,6,2,4,3,2,3
33,0,Frequently,1303,RESEARCH & DEVELOPMENT,7,2,Life Sciences,4,MALE,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,No,20,4,3,3,9,2,3,9,7,2,8
43,0,Rarely,574,RESEARCH & DEVELOPMENT,11,3,Life Sciences,1,MALE,30,3,3,Healthcare Representative,3,Married,7510,16873,1,No,17,3,2,1,10,1,3,10,9,0,9
38,0,Frequently,1444,HUMAN RESOURCES,1,4,Other,4,MALE,88,3,1,Human Resources,2,Married,2991,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2
55,0,Rarely,189,HUMAN RESOURCES,26,4,Human Resources,3,MALE,71,4,5,Manager,2,Married,19636,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4
31,0,Rarely,1276,RESEARCH & DEVELOPMENT,2,1,Medical,4,FEMALE,59,1,1,Laboratory Technician,4,Divorced,1129,17536,1,Yes,11,3,3,3,1,4,3,1,0,0,0
39,0,Rarely,119,SALES,15,4,Marketing,2,MALE,77,3,4,Sales Executive,1,Single,13341,25098,0,No,12,3,1,0,21,3,3,20,8,11,10
42,0,Non-Travel,335,RESEARCH & DEVELOPMENT,23,2,Life Sciences,4,MALE,37,2,2,Research Scientist,3,Single,4332,14811,1,No,12,3,4,0,20,2,3,20,9,3,7
31,0,Non-Travel,697,RESEARCH & DEVELOPMENT,10,3,Medical,3,FEMALE,40,3,3,Research Director,3,Married,11031,26862,4,No,20,4,3,1,13,2,4,11,7,4,8
54,0,Rarely,157,RESEARCH & DEVELOPMENT,10,3,Medical,3,FEMALE,77,3,2,Manufacturing Director,1,Single,4440,25198,6,Yes,19,3,4,0,9,3,3,5,2,1,4
24,0,Rarely,771,RESEARCH & DEVELOPMENT,1,2,Life Sciences,2,MALE,45,2,2,Healthcare Representative,3,Single,4617,14120,1,No,12,3,2,0,4,2,2,4,3,1,2
23,0,Rarely,571,RESEARCH & DEVELOPMENT,12,2,Other,4,MALE,78,3,1,Laboratory Technician,4,Single,2647,13672,1,No,13,3,3,0,5,6,4,5,2,1,4
40,0,Frequently,692,RESEARCH & DEVELOPMENT,11,3,Technical Degree,4,FEMALE,73,3,2,Laboratory Technician,3,Married,6323,26849,1,No,11,3,1,1,10,2,4,10,9,9,4
40,0,Rarely,444,SALES,2,2,Marketing,2,FEMALE,92,3,2,Sales Executive,2,Married,5677,4258,3,No,14,3,3,1,15,4,3,11,8,5,10
